id,sentence,num_aspect_terms,aspect_terms,at_polarity
2103,Fresh ubaalaa hai islie aapke table pr hot hot hot laayaa hoom~।,0,[],[]
2991,Steak bhut fatty aur sauce bhut overpowering aur bhut tasty nhiim thaa।,2,"['Steak', 'sauce']","['negative', 'negative']"
2268,merii kevl ek problem hai ki aap literally apne bgl ke people oopr baithe ho। ,0,[],[]
3609,aur affordable hai।,0,[],[]
2146,"Staff aapko home jaisaa feel kraate haim, food shaandaar hai aur atmosphere kmaal kaa hai।",3,"['Staff', 'food', 'atmosphere']","['positive', 'positive', 'positive']"
2438,mujhe actually feel hotaa hai ki mujhe ise secret rkhnaa chaahie।,0,[],[]
2474,Food thiik hai - kuchh stuff achchhe haim - kuchh nhiim haim (steak dish ke jaise hai jo dry ho jaate haim)।,2,"['Food', 'steak dish']","['conflict', 'negative']"
1148,"naa kevl maim Jimmy's restaurants ko friends ko recommend nhiim kroomgaa, maim strongly suggest kroomgaa ki vo khiim bhii jaaem~ lekin।",0,[],[]
2714,unke paas bhut diverse menu hai islie yh sbhii ke lie kuchh n kuchh hai।,1,['menu'],['positive']
2145,I love going there!,0,[],[]
2635,agr maimne try kiyaa to maim OG ko aur adhik recommened nhiim kr sktaa - ise khud se dekhem।,0,[],[]
2614,"yh vh first place thaa jise hmne New York kii apnii first trip pr khaayaa thaa, aur jb hm New York kii apnii next trip pr town se baahr niklte haim to yh last place hogii।",0,[],[]
3072,Service bhut prompt thii lekin thoड़ii rushed thii।,1,['Service'],['conflict']
1718,"shaandaar food, shaandaar decor, shaandaar service।",3,"['food', 'decor', 'service']","['positive', 'positive', 'positive']"
2207,"aur, jbki tables hmaare bgl mem khule hue haim aur hmne thoड़e larger space ke lie poochhaa, unhone hmem awkardly baithaa huaa chhoड़aa।",2,"['tables', 'space']","['neutral', 'neutral']"
3095,"Palak paneer standard thaa, aur maim malai kofta kaa fan nhiim thaa।",2,"['Palak paneer', 'malai kofta']","['neutral', 'neutral']"
2002,maimne Alain Ducasse ke Monte Carlo restaurant mem usii excellent dining experiance ko aadhe price mem dine kiyaa hai।,2,"['dining', 'price']","['positive', 'positive']"
441,"hm~, kbhii-kbhii service slow ho sktii hai।",1,['service'],['negative']
2948,koii ambiance nhiim thaa।,1,['ambiance'],['negative']
474,"apnaa money bchaao aur calories waste mt kro, uske bjaay Washington Street ke Margharita's mem jaao, unkaa food shaandaar aur service kmaal kii hai।",2,"['food', 'service']","['positive', 'positive']"
3662,Service binaa overbearing hue attentive thii aur hr dish jo hmne koshish kii vo spring rolls ke cod with pineapple tempura ke saath shaandaar thii।,4,"['Service', 'dish', 'spring rolls', 'cod with pineapple tempura']","['positive', 'positive', 'positive', 'positive']"
1165,lekin meraa trust kiijiye yh iske bhut laayk hai।,0,[],[]
1669,yh place tourists yaa kisii aur ke lie nhiim hai jisne kbhii Bay Ridge mem dine nhiim kiyaa hai।,0,[],[]
1816,shii sopt hai। ,0,[],[]
2471,"kevl ek weird chiij yh thii ki jb hmne ek bottle liyaa, waitress ne use simply glass price X4 se multiply kiyaa, jiskaa koii sense nhiim bntaa hai।",3,"['bottle', 'waitress', 'price']","['neutral', 'negative', 'negative']"
1192,"ve special sushi, sbhii topping, sauce aur ityaadi ke saath sell krte haim।",3,"['sushi', 'sauce', 'topping']","['positive', 'positive', 'positive']"
1373,tb tk try mt kro jbtk tum vhm~ bm~kii sbhii hipsters kii trh hang out nhiim krte jinkaa koii sense of taste dikhaayii nhiim pड़taa hai।,1,['taste'],['negative']
936,ve dubaaraa kbhii bhii apnaa glasses refill krne ke lie phir nhiim aae।,0,[],[]
2686,"Place small aur intimate hai aur aap saayd thoड़aa crowded feel kr skte haim, lekin service excellent hai aur friends ke saath ek romantic date yaa ek special occassion pr jaane ke lie shaandaar hai।",2,"['service', 'Place']","['positive', 'negative']"
1952,Service shaandaar thii aur food svaadisht the। ,2,"['Service', 'food']","['positive', 'positive']"
917,Service bhii bhut achchhii thii।,1,['Service'],['positive']
1325,"maim apnii girlfriend ko uske birthday ke lie last night vhm~ le gyaa aur hmne relax kiyaa, aur vaastv mem meal achchhaa thaa।",1,['meal'],['positive']
3016,"maim is portions ke saath bhut disappointed nhiim humgaa ydi useko make up krne ke lie qualities bhut good enough nhiim hogii, lekin vo nhiim thaa।",2,"['portions', 'qualities']","['negative', 'negative']"
1297,"ve times pr rude hote haim, aur bhut friendly nhiim haim।",0,[],[]
1528,maim neighborhood mem Nosh paakr bhut khush hoom~ aur food bhut comforting hai।,1,['food'],['positive']
1162,"achchhaa atmosphere hai, sbhii combinations ke hottest music dress code kevl friday ko chhoड़kr strict haim। ",3,"['atmosphere', 'music', 'dress cod']","['positive', 'positive', 'negative']"
411,"ve kindly dekhne ke lie jyaadaa laate haim ydi yh achchhaa thaa, lekin yh nhiim thaa!",0,[],[]
2796,Food psmd hai।,1,['Food'],['positive']
3634,maim kisii ko bhii Nina's highly recommend krtaa hoom~ jo ek heart warming surrounding mem candles aur family pictures ke saath ek romantic dinner krnaa chaahtaa hai। ,4,"['candles', 'dinner', 'surrounding', 'pictures']","['positive', 'positive', 'positive', 'positive']"
822,sbhii desserts ke group ne favorable reviews paane kii koshish kii।,1,['desserts'],['positive']
2256,yhm~ oopr ke sipping sake ke east side style mem kuchh smooth hai।,1,['sake'],['positive']
2321,yh relax aur conversation ke lie ek achchhaa place hai।,1,['place'],['positive']
3289,yh place new york area mem sbse achchhaa japanese retaurant honaa chaahie। ,0,[],[]
2611,ab tk kaa best Reuben sandwich! ,1,['Reuben sandwich'],['positive']
1716,Lucky Strike ek bite grab krne ke lie ek shaandaar casual place hai।,1,['place'],['positive']
969,hlke taaज़e summer rolls (binaa fried) mujhe Paris mem Vietnamese places kii yaad dilaataa hai।,1,['summer rolls'],['positive']
407,Sushi kaaphii taaज़ii aur adequately proportioned dikhtii thii।,1,['Sushi'],['positive']
1507,moral stay away.,0,[],[]
922,lekin service thoड़ii slow thii।,1,['service'],['negative']
1060,Spreads aur toppings shaandaar haim - haalaaki thoड़e priecy haim।,2,"['Spreads', 'toppings']","['positive', 'positive']"
352,"jb maimne dekhaa ki unke website kaa link da Ciro se Napoli kaa hai, maim jaan gyaa ki vhm~ kaa pizza achchhaa hone vaalaa thaa।",1,['pizza'],['positive']
888,kisii ne nhiim poochhaa ki kyaa wrong thaa kyomki hmne apne plates mem binaa kuchh chhooe chhoड़ diyaa। ,1,['plates'],['neutral']
2121,Indoor bhut aaraamdaayk aur cute thaa।,1,['Indoor'],['positive']
559,hmaare paas 3 hours kaa brunch thaa - ve bilkul bhii aapse jldii nhiim krte- aur vo unlimited mimosas flowing ko poore time tk chlaate haim।,2,"['brunch', 'mimosas']","['positive', 'positive']"
1302,aur unke prices bhut high haim - ve actually sochte haim ki ve is trh ke terrible food aur service ke lie is trh ke prices charg kr skte haim!,4,"['prices', 'prices', 'food', 'service']","['negative', 'negative', 'negative', 'negative']"
3262,ve terrific haim!!,0,[],[]
588,"Service shaandaar thii, food shaandaar thaa, lekin saaraa experiance bhut cool thaa।",2,"['Service', 'food']","['positive', 'positive']"
527,"shaandaar spot, bhle hii kuchh drinks yaa quiet dinner kii tlaash ho।",3,"['drinks', 'dinner', 'spot']","['positive', 'positive', 'positive']"
2478,bs small dishes ke saath stick rho,1,['dishes'],['negative']
945,"Cafe khud hii comfortable outdoor chairs aur tables ke saath bhut achchhaa thaa, lekin service aur bhii better ho sktii thii।",4,"['Cafe', 'outdoor chairs', 'tables', 'service']","['positive', 'positive', 'positive', 'negative']"
1642,"maim 10 years se jaa rhaa hoom, slow staff ke saath mujhe shaayd hii kbhii koii problem huii ho। ",1,['staff'],['positive']
1766,Food shaandaar hai।,1,['Food'],['positive']
2275,yh place wall mem ek literal hole hai joki Doyers Chinatown mem Pell St (barber's alley) ke mdr dphn hai। ,0,[],[]
1233,They outshine HH.,0,[],[]
983,"donom bhut hii (lgbhg dinner ke lie $8 aur lunch ke lie $5) reasonably priced, aur delicious aur filling haim।",3,"['priced', 'dinner', 'lunch']","['positive', 'positive', 'positive']"
2928,Prune mem problem kuchh nhiim bs yaad rkhne ke lie hai,0,[],[]
2571,"Ambience bhut cute aur quaint hai, business ke lie achchhaa hai haalaaki hm vhm~ vacation pr the।",1,['Ambience'],['positive']
2122,"Portion sizes jo yhm~ haim huge haim, aur sushi achchhii hai।",2,"['Portion sizes', 'sushi']","['positive', 'positive']"
659,bs wish hai ve expand kremge।,0,[],[]
2350,mere boyfriend ne tuna khaayaa aur yh bdh़iyaa se cooked thaa। ,1,['tuna'],['positive']
1119,"yh pad thai aur tom yum soup ke lie expected menu nhiim thaa, lekin maimne sochaa ki place ko itnaa special kisne bnaayaa।",3,"['menu', 'pad thai', 'tom yum soup']","['neutral', 'neutral', 'neutral']"
1158,Restaurant mem achchhaa food hai (lekin agr aap apnii date ko impress krnaa chaahte haim to thoड़aa expensive hai)।,1,['food'],['positive']
463,hm pleasantly surprised the।,0,[],[]
3457,jis moment se hm mdr aayem hai place packed hone ke baavjood vo jyaadaa accomodating ho rhe the।,1,['place'],['negative']
3473,"yh LOUD, HOT aur DARK hai।",0,[],[]
938,"maim jb bhii vhm~ gyaa mujhe hmeshaa food, service aur value exceptional milaa।",3,"['food', 'service', 'value']","['positive', 'positive', 'positive']"
3177,hmne is Thai place pr reviews ko follow kr ke khaayaa hai lekin foods se bhut unhappy the।,1,['foods'],['negative']
2931,"Food vaakii achchhaa hai, lekin maim thod़aa disappoint ho gyaa।",1,['Food'],['positive']
3017,"maim 100 lb girl hoom~, dinner ke phle ek glass of wine aur ek glass of beer lii thii, aur maim mere is plate ke visit ke baad bhii bhookhii thii!",3,"['glass of wine', 'glass of beer', 'dinner']","['neutral', 'neutral', 'neutral']"
2785,sbhii Italian staff warm haim aur start se engage kr rhe haim।,1,['staff'],['positive']
1946,Village un places mem se hai jo sbhii front pr score krtaa hai।,0,[],[]
1638,is caliber ke food ke lie prices ख़aaskr reasonable haim।,2,"['prices', 'food']","['positive', 'positive']"
3482,maim consistently achchhe food aur aasaanii se getting a table ke kaarण regular rhtaa hoom~।,2,"['food', 'getting a table']","['positive', 'positive']"
695,"Wait nhiim kr sktaa hoom, mere next visit kaa wait kiijiye।",0,[],[]
2807,is place pr ab tk ke sbse adhik Japanese mile haim।,1,['place'],['positive']
3120,"Food achchhaa hai, maim jhooth nhiim bol sktaa hoom",1,['Food'],['positive']
3590,"bhut shaandaar food hai, ise khaa skte haim ek se jyaadaa person khaa skte haim।",1,['food'],['positive']
1534,"maimne expect nhiim kiyaa thaa ki mujhe Nosh utnaa achchhaa lgegaa, lekin jo pastrami on challah sandwich maimne khaayaa vo otherworldly thaa, soups Mom's jaisaa hai, aur jo knishes apne money ke lie ek Yonah Schimmel's kaa run detii haim।",3,"['pastrami on challah sandwich', 'soups', 'knishes']","['positive', 'positive', 'positive']"
1778,"Atmosphere kuchh jyaadaa special nhiim hai, lekin yh Tokyo mem Sushi establishment kii trh feel hotaa hai।",1,['Atmosphere'],['neutral']
3071,aaraamdaayk romantic atmosphere jo kevl adhiktr 15 tables tk hai।,2,"['atmosphere', 'tables']","['positive', 'positive']"
47,mgr is place pr kevl unke beer ke lie jaanaa worth hai।,1,['beer'],['positive']
2995,mujhe really donom scallops aur mahi mahi (on saffron risotto -yum!) psmd haimm।,2,"['scallops', 'mahi mahi (on saffron risotto']","['positive', 'positive']"
2215,"Ambience bhut mjedaar thaa, aur prices shaandaar thaa, sbhii fact ke baavjood food bhut tasty thaa।",3,"['Ambience', 'prices', 'food']","['positive', 'positive', 'positive']"
2100,"Go Go Hamburgers mt khaaiye,  bhle reviews chaahe jo bhii khe।",1,['Go Go Hamburgers'],['negative']
479,Sandwhiches is world se baahr ke haim!,1,['Sandwhiches'],['positive']
1733,Decor khoobsoort hai।,1,['Decor'],['positive']
1885,Food bhut achchhe se prepared thaa।,1,['Food'],['positive']
1358,haalaaki achchhii price ke lie vaastv mem svaadisht spring rolls aur noodles haim।,3,"['spring rolls', 'noodles', 'price']","['positive', 'positive', 'positive']"
334,Food great thaa aur yhm tk ki service bhii better thii।,2,"['Food', 'service']","['positive', 'positive']"
3581,meraa son aur uskii girlfriend donom cheeseburgers chaahte the aur ve huge the।,1,['cheeseburgers'],['positive']
2435,maim vaakii bhut hii sdaa Unda (Egg) rolls recommend krtaa hoom~।,1,['Unda (Egg) rolls'],['positive']
3704,maim yhm~ 3am pr phir vaaps nhiim aaoom~gaa।,0,[],[]
1540,Tuna melt hone ke 15 minutes baad unhone dikhaayaa।,1,['Tuna'],['positive']
1980,"svaadisht steak, pork loin kaam krtaa hai।",2,"['steak', 'pork loin']","['positive', 'positive']"
2066,"Vegetarian dishes ke lie Tamarind mem dine naa krem, ve non-veg selections ke lie simply braabr nhiim haim।",2,"['Vegetarian dishes', 'non-veg selections']","['negative', 'positive']"
3362,Kenny owner vhm~ hmeshaa rhtaa haim aur vo merii family ko aise treat krtaa haim jaise hm uske family ke part hom।,1,['owner'],['positive']
2197,unhe ise kick out krne kii jroort hai jb tk ki sushi bhut good hai aur place consistent hai।,2,"['sushi', 'place']","['positive', 'positive']"
547,hmem lunch ke dauraan kuchh hii times wait krnaa pड़aa thaa lekin yh place bilkul wait krne ke lie worth hai।,2,"['lunch', 'wait']","['neutral', 'positive']"
2782,kul milaakr food average se oopr thaa aur maim vaaps dekhne jaaoomgaa ki vo four yaa usse km dinners mem kaise operate krte haim।,2,"['food', 'dinners']","['positive', 'neutral']"
3046,"Previous posts ko judge krte hue yh ek good place huaa krtaa thaa, lekin ab nhiim hai।",0,[],[]
1398,"Delicious food, excellent service, aur ek pretty atmosphere ise dinner ke lie ek great choice bnaatem hai aur $5.99 lunch buffet ise lunch ke lie aur bhii better choice bnaate haim! ",6,"['food', 'service', 'atmosphere', 'lunch buffet', 'dinner', 'lunch']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
2406,"Appetizers ke lie, maim is shrimp fritters aur dumplings ko recommend krtaa hoom~।",3,"['Appetizers', 'shrimp fritters', 'dumplings']","['neutral', 'positive', 'positive']"
1178,And cheap!,0,[],[]
562,Two ke lie hmaarii tiny table (dinner plates kinaare pr ltkii huii thii) waiter traffic kii ek lane ke thiik middle mem thii।,3,"['table', 'waiter traffic', 'dinner plates']","['negative', 'negative', 'negative']"
3272,"Sake collection shaandaar thaa (Nanbu Bijin ko aaज़maaem~), lekin pricy hai।",2,"['Sake collection', 'Nanbu Bijin']","['conflict', 'positive']"
971,Change ke lie chicken in curry sauc ke saath doosre Interesting dishes aur salmon caserole hai।,3,"['dishes', 'chicken in curry sauc', 'salmon caserole']","['positive', 'positive', 'positive']"
3258,Neighborhood mem mere sbse favorite restaurants mem se ek hai।,0,[],[]
802,"jbki Angry Lobster mere favorites me se ek thaa, ek cold lobster salad jo shaandaar thaa।",2,"['Angry Lobster', 'cold lobster salad']","['positive', 'positive']"
2241,mujhe yh khnaa hai ki maim pleasantly suprised hoom~ aur maim ise phir se stop kroomgaa agr maim iske neighborhood mem hoom~।,0,[],[]
3103,"Usha ke lie poochho, manhattan mem sbse achchhii bartender.",1,['bartender'],['positive']
299,Service kmaal kaa hai aur meraa crab-cake eggs benedict achchhaa nhiim bn skaa।,2,"['Service', 'crab-cake eggs benedict']","['positive', 'positive']"
629,Place's decor aur hidden bathrooms achchhii muskaan ke lie bnaa hai।,2,"['decor', 'bathrooms']","['positive', 'positive']"
1939,yh village kaa true gem hai।,0,[],[]
2243,"iskaa location achchhaa hai aur fact yh hai ki Hutner College paas mem hai aur unke prices bhut reasonable hai, jisse students ko baar-baar Suan vaaps jaanaa pd़taa hai।",2,"['location', 'prices']","['positive', 'positive']"
1572,jbki mujhe lgtaa hai ki Jeckll aur Hydest ek aisaa place hai jhm ek baar fun kiyaa jaa sktaa hai।,0,[],[]
2564,Morning aur night ve hmem family kii trh treat krte haim।,0,[],[]
482,shaandaar place hai!,1,['place'],['positive']
622,"merii advice maanie, jaaie aur is place ko try kiijiye।",0,[],[]
1851,Service braabr hai lekin wonderful nhiim hai।,1,['Service'],['conflict']
571,mere birthday ke lie au hmlogom ne excellent time bitaayaa।,0,[],[]
2526,Deliveries mem aksr lgbhg ek hour lgtaa hai aur prices area ke any pizzerias se adhik hai।,2,"['Deliveries', 'prices']","['negative', 'negative']"
1300,maim Amma ek friend ke recommend krne ke baad gyaa।,0,[],[]
3464,maim inmem se kuchh reviews aur iskii bkvaas ko read kr rhaa hoom ki people kuchh places kaa review kr rhe haim kyomki yh bhut loud thaa।,0,[],[]
2608,ek trh kaa small place hai lekin mujhe lgtaa hai agr vo bhut busy nhiim haim to kids yaa group mem fit ho skte the।,1,['place'],['negative']
2704,Maybe tomorrow ;-),0,[],[]
1539,hmne bhii two hot dogs yh sochte hue order kiyaa ki ve haalmki pretty good homge kyomki menu kaa whole section unpr devoted hai।,2,"['hot dogs', 'menu']","['neutral', 'neutral']"
3181,kृpyaa hmem fool mt bnaao।,0,[],[]
3044,"maimne chicken with garlic sauce, chicken with black bean sauce, aur hunan chicken ke saath khaayaa thaa।",3,"['chicken with garlic sauce', 'chicken with black bean sauce', 'hunan chicken']","['neutral', 'neutral', 'neutral']"
